worker_id,time_since_start_s,file_idx_in_corpus,file_size_bytes,load_latency_ms,pattern,dtype_inferred
0,302.882402,1058,52430573,292.556,sequential,float32
0,306.050154,1068,52430573,320.266,sequential,float32
0,309.014785,1078,52430573,292.362,sequential,float32
0,311.938924,1088,52430573,287.376,sequential,float32
0,314.958956,1098,52430573,307.851,sequential,float32
0,318.081908,1108,52430573,303.686,sequential,float32
0,321.162272,1118,52430573,305.319,sequential,float32
0,324.160734,1128,52430573,308.141,sequential,float32
0,327.185855,1138,52430573,282.650,sequential,float32
0,330.187185,1148,52430573,294.905,sequential,float32
0,333.240591,1158,52430573,325.454,sequential,float32
0,336.240651,1168,52430573,301.719,sequential,float32
0,339.321068,1178,52430573,311.533,sequential,float32
0,342.259916,1188,52430573,283.737,sequential,float32
0,345.189413,1198,52430573,304.956,sequential,float32
0,348.289483,1208,52430573,292.708,sequential,float32
0,351.317309,1218,52430573,311.858,sequential,float32
0,354.368077,1228,52430573,311.686,sequential,float32
0,357.446836,1238,52430573,299.903,sequential,float32
0,360.511458,1248,52430573,311.315,sequential,float32
0,363.644126,1258,52430573,314.711,sequential,float32
0,366.775491,1268,52430573,311.958,sequential,float32
0,369.846363,1278,52430573,330.299,sequential,float32
0,372.992244,1288,52430573,319.895,sequential,float32
0,376.073340,1298,52430573,310.405,sequential,float32
0,379.104693,1308,52430573,308.496,sequential,float32
0,382.032965,1318,52430573,287.490,sequential,float32
0,385.099200,1328,52430573,305.510,sequential,float32
0,388.126854,1338,52430573,295.114,sequential,float32
0,391.167754,1348,52430573,295.115,sequential,float32
0,394.116698,1358,52430573,303.199,sequential,float32
0,397.137962,1368,52430573,320.172,sequential,float32
0,400.044941,1378,52430573,283.513,sequential,float32
0,403.013425,1388,52430573,304.245,sequential,float32
0,406.361549,1398,52430573,328.530,sequential,float32
0,409.775484,1408,52430573,353.319,sequential,float32
0,413.077879,1418,52430573,324.201,sequential,float32
0,416.269654,1428,52430573,316.091,sequential,float32
0,419.492138,1438,52430573,323.562,sequential,float32
0,422.775649,1448,52430573,328.835,sequential,float32
0,426.084892,1458,52430573,315.682,sequential,float32
0,429.245634,1468,52430573,319.299,sequential,float32
0,432.418805,1478,52430573,309.755,sequential,float32
0,435.628776,1488,52430573,288.995,sequential,float32
0,438.652916,1498,52430573,299.647,sequential,float32
0,441.680616,1508,52430573,304.202,sequential,float32
0,444.714163,1518,52430573,313.164,sequential,float32
0,447.687845,1528,52430573,302.181,sequential,float32
0,450.647554,1538,52430573,289.273,sequential,float32
0,453.609120,1548,52430573,287.815,sequential,float32
0,456.499599,1558,52430573,294.978,sequential,float32
0,459.501542,1568,52430573,307.113,sequential,float32
0,462.497743,1578,52430573,305.064,sequential,float32
0,465.440977,1588,52430573,287.492,sequential,float32
0,468.423189,1598,52430573,296.104,sequential,float32
0,471.483263,1608,52430573,323.550,sequential,float32
0,474.606882,1618,52430573,328.095,sequential,float32
0,477.687468,1628,52430573,312.755,sequential,float32
0,480.747654,1638,52430573,314.313,sequential,float32
0,483.657313,1648,52430573,273.485,sequential,float32
0,486.628698,1658,52430573,295.816,sequential,float32
0,489.702814,1668,52430573,299.629,sequential,float32
0,492.714172,1678,52430573,315.068,sequential,float32
0,495.760976,1688,52430573,317.693,sequential,float32
0,498.756221,1698,52430573,288.073,sequential,float32
0,501.812056,1708,52430573,289.236,sequential,float32
0,504.794238,1718,52430573,283.171,sequential,float32
0,507.816724,1728,52430573,326.401,sequential,float32
0,510.920209,1738,52430573,297.065,sequential,float32
0,514.012623,1748,52430573,316.458,sequential,float32
0,517.089340,1758,52430573,315.495,sequential,float32
0,520.116854,1768,52430573,292.839,sequential,float32
0,523.051965,1778,52430573,282.356,sequential,float32
0,525.901365,1788,52430573,290.700,sequential,float32
0,528.838799,1798,52430573,300.850,sequential,float32
0,531.666507,1808,52430573,279.087,sequential,float32
0,534.484320,1818,52430573,282.257,sequential,float32
0,537.259961,1828,52430573,273.575,sequential,float32
0,540.218217,1838,52430573,284.796,sequential,float32
0,543.142776,1848,52430573,290.566,sequential,float32
0,546.026609,1858,52430573,298.270,sequential,float32
0,549.001050,1868,52430573,286.168,sequential,float32
0,551.838005,1878,52430573,280.804,sequential,float32
0,554.762935,1888,52430573,278.016,sequential,float32
0,557.808371,1898,52430573,299.173,sequential,float32
0,560.816564,1908,52430573,292.093,sequential,float32
0,563.810577,1918,52430573,313.567,sequential,float32
0,566.816472,1928,52430573,302.387,sequential,float32
0,569.882149,1938,52430573,309.620,sequential,float32
0,572.897409,1948,52430573,301.915,sequential,float32
0,575.834308,1958,52430573,300.604,sequential,float32
0,578.872447,1968,52430573,293.643,sequential,float32
