step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,samples_per_step,slide_id_in_step,world_size
0,ramp,0.119546,1.658768,1539.222,20.088,1519.001,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
1,ramp,1.670471,2.747669,1077.198,1.787,1075.300,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
2,ramp,2.759273,3.833636,1074.363,1.787,1072.451,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
3,ramp,3.846155,4.920744,1074.589,1.787,1072.693,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
4,ramp,4.932289,6.009114,1076.825,1.784,1074.934,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
5,ramp,6.020393,7.098412,1078.020,1.788,1076.130,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
6,ramp,7.109507,8.185870,1076.363,1.777,1074.484,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
7,ramp,8.198373,9.271292,1072.919,1.788,1071.022,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
8,ramp,9.282885,10.357546,1074.662,1.789,1072.768,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
9,ramp,10.369557,11.444382,1074.825,1.779,1072.940,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
10,steady,11.455439,12.530824,1075.385,1.783,1073.495,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
11,steady,12.543333,13.618292,1074.958,1.782,1073.069,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
12,steady,13.629144,14.706421,1077.277,1.786,1075.387,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
13,steady,14.717186,15.795447,1078.261,1.764,1076.395,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
14,steady,15.808171,16.888565,1080.394,1.802,1078.488,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
15,steady,16.899550,17.984932,1085.382,1.781,1083.490,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
16,steady,17.997970,19.084005,1086.035,1.790,1084.132,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
17,steady,19.095210,20.180164,1084.954,1.786,1083.069,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
18,steady,20.191157,21.267932,1076.775,1.776,1074.902,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
19,steady,21.280336,22.355676,1075.340,1.772,1073.476,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
20,steady,22.366658,23.442595,1075.938,1.768,1074.073,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
21,steady,23.454014,24.527738,1073.723,1.775,1071.854,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
22,steady,24.539657,25.618436,1078.780,1.765,1076.937,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
23,steady,25.628997,26.710597,1081.600,1.761,1079.751,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
24,steady,26.737245,27.819079,1081.834,1.766,1079.987,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
25,steady,27.830267,28.915684,1085.417,1.761,1083.566,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
26,steady,28.928165,30.014832,1086.667,1.784,1084.797,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
27,steady,30.025651,31.110244,1084.593,1.762,1082.754,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
28,steady,31.121110,32.211182,1090.072,1.775,1088.218,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
29,steady,32.223667,33.310199,1086.532,1.765,1084.684,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
30,steady,33.322652,34.410906,1088.254,1.769,1086.402,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
31,steady,34.423003,35.512002,1088.998,1.772,1087.142,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
32,steady,35.523621,36.614458,1090.838,1.778,1088.981,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
33,steady,36.625500,37.720037,1094.536,1.766,1092.689,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
34,steady,37.732102,38.827912,1095.810,1.775,1093.955,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
35,steady,38.839173,39.934830,1095.657,1.772,1093.788,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
36,steady,39.946809,41.042354,1095.545,1.770,1093.691,256,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
37,steady,41.053125,42.242524,1189.399,1.638,1187.698,239,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,4
38,steady,42.384099,43.477429,1093.330,1.796,1091.453,256,TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1,4
39,steady,43.488903,44.584680,1095.777,1.770,1093.948,256,TCGA-A1-A0SB-01Z-00-DX1.B34C267B-CAAA-4AB6-AD5C-276C26F997A1,4
