TIMESTAMP                   CATEGORY  SEVERITY  TYPE               ENTITY                            DESCRIPTION
2026-08-23T13:58:37.532003  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 7 times until "2026-Aug-23 13:57:11.240809".
2026-08-23T13:40:37.563063  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 5 times until "2026-Aug-23 13:39:11.2713728".
2026-08-23T13:29:37.583879  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 23 times until "2026-Aug-23 13:28:11.292313".
2026-08-23T12:59:37.633107  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 156 times until "2026-Aug-23 12:58:11.3417895".
2026-08-23T12:53:07.645812  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 150 times until "2026-Aug-23 12:52:11.3532202".
2026-08-23T12:22:37.697005  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 120 times until "2026-Aug-23 12:22:11.4050053".
2026-08-23T11:52:37.748503  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 90 times until "2026-Aug-23 11:52:11.458492".
2026-08-23T11:22:37.799892  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 60 times until "2026-Aug-23 11:22:11.5098891".
2026-08-23T10:52:37.850954  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 30 times until "2026-Aug-23 10:52:11.5595454".
2026-08-23T10:06:37.929922  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 8 times until "2026-Aug-23 10:05:11.6392851".
2026-08-23T09:47:37.963056  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 6 times until "2026-Aug-23 09:46:11.6708514".
2026-08-23T09:33:37.986367  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 20 times until "2026-Aug-23 09:32:11.6943245".
2026-08-23T09:07:38.031124  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 5 times until "2026-Aug-23 09:06:11.7394721".
2026-08-23T08:51:38.058494  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 25 times until "2026-Aug-23 08:50:11.7677533".
2026-08-23T08:14:38.122034  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 4 times until "2026-Aug-23 08:13:11.8304037".
2026-08-23T08:04:38.139206  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 6 times until "2026-Aug-23 08:03:11.8495726".
2026-08-23T07:51:38.163281  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 8 times until "2026-Aug-23 07:50:11.8712507".
2026-08-23T07:37:38.185546  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 18 times until "2026-Aug-23 07:36:11.8956772".
2026-08-23T07:13:38.227783  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 6 times until "2026-Aug-23 07:12:11.9353949".
2026-08-23T06:50:38.267     Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 24 times until "2026-Aug-23 06:49:11.9773373".
2026-08-23T06:20:38.317974  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 31 times until "2026-Aug-23 06:19:12.0274047".
2026-08-23T06:18:38.322015  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 30 times until "2026-Aug-23 06:18:12.0322701".
2026-08-23T05:43:38.381999  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 40 times until "2026-Aug-23 05:42:12.0904025".
2026-08-23T05:32:38.400946  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 30 times until "2026-Aug-23 05:32:12.1087521".
2026-08-23T04:57:38.460948  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 6 times until "2026-Aug-23 04:56:12.1703019".
2026-08-23T04:33:38.502006  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 1 times until "2026-Aug-23 04:32:12.2151518".
2026-08-23T04:26:38.514893  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 3 times until "2026-Aug-23 04:25:12.2224828".
2026-08-23T04:12:38.538772  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 13 times until "2026-Aug-23 04:11:12.2475542".
2026-08-23T03:52:38.572858  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 3 times until "2026-Aug-23 03:51:12.2825993".
2026-08-23T03:43:38.588106  Events    INFO      EventsDedupReport  Backend                           Event "GcTooManyScans" with hash 1338870898 was deduped 10 times until "2026-Aug-23 03:42:12.2952552".
